input_file,output_file,original_features,simplified_features,feature_reduction_ratio,original_constraints,simplified_constraints,constraint_reduction_ratio,removed_core_features,removed_dead_features,removed_atomic_set_features,full_reduction
dataset_20/uvl/model_20140825_2017008690.uvl,dataset_20/uvl/model_20140825_2017008690.uvl,58,22,0.62069,1,3,-2,30,0,6,FALSE
dataset_20/uvl/model_20140826_2051139991.uvl,dataset_20/uvl/model_20140826_2051139991.uvl,31,12,0.612903,0,0,0,13,0,6,FALSE
dataset_20/uvl/model_20140902_941000321.uvl,dataset_20/uvl/model_20140902_941000321.uvl,13,5,0.615385,0,1,0,6,0,2,FALSE
dataset_20/uvl/model_20140905_2124104947.uvl,dataset_20/uvl/model_20140905_2124104947.uvl,10,7,0.3,0,1,0,1,0,2,FALSE
dataset_20/uvl/model_20140905_372428255.uvl,dataset_20/uvl/model_20140905_372428255.uvl,13,10,0.230769,0,7,0,0,0,3,FALSE
dataset_20/uvl/model_20140914_1816201365.uvl,dataset_20/uvl/model_20140914_1816201365.uvl,37,14,0.621622,2,3,-0.5,23,0,0,FALSE
dataset_20/uvl/model_20140914_775838300.uvl,dataset_20/uvl/model_20140914_775838300.uvl,24,6,0.75,0,0,0,18,0,0,FALSE
dataset_20/uvl/model_20140917_195564800.uvl,dataset_20/uvl/model_20140917_195564800.uvl,16,2,0.875,0,0,0,14,0,0,FALSE
dataset_20/uvl/model_20140925_285704903.uvl,dataset_20/uvl/model_20140925_285704903.uvl,20,6,0.7,0,6,0,0,0,14,FALSE
dataset_20/uvl/model_20141006_1946000492.uvl,dataset_20/uvl/model_20141006_1946000492.uvl,14,9,0.357143,0,6,0,4,0,1,FALSE
dataset_20/uvl/model_20141017_1234330746.uvl,dataset_20/uvl/model_20141017_1234330746.uvl,38,24,0.368421,11,16,-0.454545,13,0,1,FALSE
dataset_20/uvl/model_20141018_2078980023.uvl,dataset_20/uvl/model_20141018_2078980023.uvl,87,80,0.08046,0,60,0,2,0,5,FALSE
dataset_20/uvl/model_20141018_811394530.uvl,dataset_20/uvl/model_20141018_811394530.uvl,23,13,0.434783,0,14,0,3,0,7,FALSE
dataset_20/uvl/model_20141021_386995832.uvl,dataset_20/uvl/model_20141021_386995832.uvl,24,18,0.25,1,1,0,4,0,2,FALSE
dataset_20/uvl/model_20141023_1082000051.uvl,dataset_20/uvl/model_20141023_1082000051.uvl,37,22,0.405405,15,5,0.666667,8,1,6,TRUE
dataset_20/uvl/model_20141023_1600573567.uvl,dataset_20/uvl/model_20141023_1600573567.uvl,20,14,0.3,0,1,0,6,0,0,FALSE
dataset_20/uvl/model_20141023_437365215.uvl,dataset_20/uvl/model_20141023_437365215.uvl,35,20,0.428571,4,9,-1.25,14,0,1,FALSE
dataset_20/uvl/model_20141029_1107505375.uvl,dataset_20/uvl/model_20141029_1107505375.uvl,12,3,0.75,0,0,0,4,0,5,FALSE
dataset_20/uvl/model_20141029_1924517902.uvl,dataset_20/uvl/model_20141029_1924517902.uvl,53,6,0.886792,0,1,0,40,0,7,FALSE
dataset_20/uvl/model_20141030_1194865372.uvl,dataset_20/uvl/model_20141030_1194865372.uvl,48,38,0.208333,0,5,0,8,0,2,FALSE
dataset_20/uvl/model_20141030_1477913256.uvl,dataset_20/uvl/model_20141030_1477913256.uvl,12,4,0.666667,1,0,1,7,0,1,TRUE
dataset_20/uvl/model_20141102_1778359466.uvl,dataset_20/uvl/model_20141102_1778359466.uvl,23,13,0.434783,0,1,0,8,0,2,FALSE
dataset_20/uvl/model_20141103_285596543.uvl,dataset_20/uvl/model_20141103_285596543.uvl,25,16,0.36,2,4,-1,9,0,0,FALSE
dataset_20/uvl/model_20141103_771283347.uvl,dataset_20/uvl/model_20141103_771283347.uvl,10,8,0.2,3,8,-1.666667,2,0,0,FALSE
dataset_20/uvl/model_20141104_1527188029.uvl,dataset_20/uvl/model_20141104_1527188029.uvl,140,104,0.257143,0,0,0,19,0,17,FALSE
dataset_20/uvl/model_20141106_1014782772.uvl,dataset_20/uvl/model_20141106_1014782772.uvl,17,14,0.176471,0,2,0,3,0,0,FALSE
dataset_20/uvl/model_20141106_309720283.uvl,dataset_20/uvl/model_20141106_309720283.uvl,57,48,0.157895,0,3,0,3,0,6,FALSE
dataset_20/uvl/model_20141106_687094706.uvl,dataset_20/uvl/model_20141106_687094706.uvl,65,56,0.138462,0,3,0,3,0,6,FALSE
dataset_20/uvl/model_20141107_377655341.uvl,dataset_20/uvl/model_20141107_377655341.uvl,24,18,0.25,2,2,0,4,0,2,FALSE
dataset_20/uvl/model_20141107_655975442.uvl,dataset_20/uvl/model_20141107_655975442.uvl,10,8,0.2,1,6,-5,2,0,0,FALSE
dataset_20/uvl/model_20141108_202761108.uvl,dataset_20/uvl/model_20141108_202761108.uvl,10,7,0.3,0,5,0,3,0,0,FALSE
dataset_20/uvl/model_20141108_701198022.uvl,dataset_20/uvl/model_20141108_701198022.uvl,11,7,0.363636,0,0,0,2,0,2,FALSE
dataset_20/uvl/model_20141109_1274255950.uvl,dataset_20/uvl/model_20141109_1274255950.uvl,11,5,0.545455,1,2,-1,5,0,1,FALSE
dataset_20/uvl/model_20141111_2120296387.uvl,dataset_20/uvl/model_20141111_2120296387.uvl,51,41,0.196078,0,15,0,4,0,6,FALSE
dataset_20/uvl/model_20141113_1414990983.uvl,dataset_20/uvl/model_20141113_1414990983.uvl,46,35,0.23913,1,2,-1,10,0,1,FALSE
dataset_20/uvl/model_20141113_346832425.uvl,dataset_20/uvl/model_20141113_346832425.uvl,56,51,0.089286,5,13,-1.6,4,0,1,FALSE
dataset_20/uvl/model_20141114_653359930.uvl,dataset_20/uvl/model_20141114_653359930.uvl,32,25,0.21875,9,11,-0.222222,5,0,2,FALSE
dataset_20/uvl/model_20141116_913921823.uvl,dataset_20/uvl/model_20141116_913921823.uvl,44,12,0.727273,0,11,0,26,0,6,FALSE
dataset_20/uvl/model_20141119_1459706454.uvl,dataset_20/uvl/model_20141119_1459706454.uvl,34,9,0.735294,0,0,0,25,0,0,FALSE
dataset_20/uvl/model_20141119_1676144838.uvl,dataset_20/uvl/model_20141119_1676144838.uvl,14,4,0.714286,0,0,0,10,0,0,FALSE
dataset_20/uvl/model_20141129_1031364.uvl,dataset_20/uvl/model_20141129_1031364.uvl,12,9,0.25,2,5,-1.5,3,0,0,FALSE
dataset_20/uvl/model_20141129_1141626102.uvl,dataset_20/uvl/model_20141129_1141626102.uvl,12,9,0.25,0,3,0,3,0,0,FALSE
dataset_20/uvl/model_20141129_1168519534.uvl,dataset_20/uvl/model_20141129_1168519534.uvl,12,9,0.25,2,8,-3,3,0,0,FALSE
dataset_20/uvl/model_20141129_1642511009.uvl,dataset_20/uvl/model_20141129_1642511009.uvl,34,28,0.176471,14,43,-2.071429,6,0,0,FALSE
dataset_20/uvl/model_20141129_2117240468.uvl,dataset_20/uvl/model_20141129_2117240468.uvl,12,9,0.25,2,5,-1.5,3,0,0,FALSE
dataset_20/uvl/model_20141129_264528063.uvl,dataset_20/uvl/model_20141129_264528063.uvl,13,10,0.230769,1,4,-3,3,0,0,FALSE
dataset_20/uvl/model_20141129_6569546.uvl,dataset_20/uvl/model_20141129_6569546.uvl,25,18,0.28,1,13,-12,6,0,1,FALSE
dataset_20/uvl/model_20141129_966803644.uvl,dataset_20/uvl/model_20141129_966803644.uvl,12,12,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20141202_104116345.uvl,dataset_20/uvl/model_20141202_104116345.uvl,10,8,0.2,2,7,-2.5,2,0,0,FALSE
dataset_20/uvl/model_20141202_107430422.uvl,dataset_20/uvl/model_20141202_107430422.uvl,36,25,0.305556,0,5,0,8,0,3,FALSE
dataset_20/uvl/model_20141205_2005181775.uvl,dataset_20/uvl/model_20141205_2005181775.uvl,33,29,0.121212,0,15,0,4,0,0,FALSE
dataset_20/uvl/model_20141212_523199394.uvl,dataset_20/uvl/model_20141212_523199394.uvl,15,11,0.266667,0,6,0,4,0,0,FALSE
dataset_20/uvl/model_20150105_1168070568.uvl,dataset_20/uvl/model_20150105_1168070568.uvl,17,9,0.470588,0,0,0,3,0,5,FALSE
dataset_20/uvl/model_20150109_425963323.uvl,dataset_20/uvl/model_20150109_425963323.uvl,37,22,0.405405,0,15,0,10,0,5,FALSE
dataset_20/uvl/model_20150114_50814742.uvl,dataset_20/uvl/model_20150114_50814742.uvl,33,21,0.363636,11,29,-1.636364,10,0,2,FALSE
dataset_20/uvl/model_20150120_214372699.uvl,dataset_20/uvl/model_20150120_214372699.uvl,40,31,0.225,0,1,0,8,0,1,FALSE
dataset_20/uvl/model_20150208_1225865238.uvl,dataset_20/uvl/model_20150208_1225865238.uvl,42,28,0.333333,13,58,-3.461538,9,2,3,FALSE
dataset_20/uvl/model_20150208_2120373387.uvl,dataset_20/uvl/model_20150208_2120373387.uvl,25,16,0.36,5,23,-3.6,6,0,3,FALSE
dataset_20/uvl/model_20150209_1183047948.uvl,dataset_20/uvl/model_20150209_1183047948.uvl,29,22,0.241379,19,45,-1.368421,5,0,2,FALSE
dataset_20/uvl/model_20150212_1516383976.uvl,dataset_20/uvl/model_20150212_1516383976.uvl,12,8,0.333333,1,9,-8,3,0,1,FALSE
dataset_20/uvl/model_20150222_2069201003.uvl,dataset_20/uvl/model_20150222_2069201003.uvl,13,6,0.538462,0,2,0,7,0,0,FALSE
dataset_20/uvl/model_20150222_409043024.uvl,dataset_20/uvl/model_20150222_409043024.uvl,52,31,0.403846,2,29,-13.5,18,0,3,FALSE
dataset_20/uvl/model_20150223_339293957.uvl,dataset_20/uvl/model_20150223_339293957.uvl,26,11,0.576923,7,12,-0.714286,12,0,3,FALSE
dataset_20/uvl/model_20150223_771673981.uvl,dataset_20/uvl/model_20150223_771673981.uvl,26,14,0.461538,0,12,0,9,0,3,FALSE
dataset_20/uvl/model_20150226_64791123.uvl,dataset_20/uvl/model_20150226_64791123.uvl,26,13,0.5,2,2,0,8,0,5,FALSE
dataset_20/uvl/model_20150228_222823272.uvl,dataset_20/uvl/model_20150228_222823272.uvl,37,20,0.459459,7,13,-0.857143,11,0,6,FALSE
dataset_20/uvl/model_20150228_41303449.uvl,dataset_20/uvl/model_20150228_41303449.uvl,33,22,0.333333,1,2,-1,5,0,6,FALSE
dataset_20/uvl/model_20150301_1821356180.uvl,dataset_20/uvl/model_20150301_1821356180.uvl,28,19,0.321429,5,7,-0.4,6,0,3,FALSE
dataset_20/uvl/model_20150301_300492477.uvl,dataset_20/uvl/model_20150301_300492477.uvl,33,26,0.212121,2,6,-2,6,0,1,FALSE
dataset_20/uvl/model_20150301_527193150.uvl,dataset_20/uvl/model_20150301_527193150.uvl,24,18,0.25,0,0,0,6,0,0,FALSE
dataset_20/uvl/model_20150302_1660900120.uvl,dataset_20/uvl/model_20150302_1660900120.uvl,31,21,0.322581,3,4,-0.333333,10,0,0,FALSE
dataset_20/uvl/model_20150304_173081072.uvl,dataset_20/uvl/model_20150304_173081072.uvl,20,19,0.05,7,7,0,1,0,0,FALSE
dataset_20/uvl/model_20150304_617127008.uvl,dataset_20/uvl/model_20150304_617127008.uvl,56,42,0.25,12,25,-1.083333,9,0,5,FALSE
dataset_20/uvl/model_20150305_15208156.uvl,dataset_20/uvl/model_20150305_15208156.uvl,30,20,0.333333,4,4,0,9,0,1,FALSE
dataset_20/uvl/model_20150305_837831991.uvl,dataset_20/uvl/model_20150305_837831991.uvl,39,20,0.487179,3,14,-3.666667,15,0,4,FALSE
dataset_20/uvl/model_20150305_94122420.uvl,dataset_20/uvl/model_20150305_94122420.uvl,31,15,0.516129,0,4,0,15,0,1,FALSE
dataset_20/uvl/model_20150306_503606823.uvl,dataset_20/uvl/model_20150306_503606823.uvl,27,17,0.37037,0,0,0,7,0,3,FALSE
dataset_20/uvl/model_20150307_1251635490.uvl,dataset_20/uvl/model_20150307_1251635490.uvl,35,27,0.228571,1,2,-1,6,0,2,FALSE
dataset_20/uvl/model_20150309_1129343473.uvl,dataset_20/uvl/model_20150309_1129343473.uvl,33,24,0.272727,5,7,-0.4,6,0,3,FALSE
dataset_20/uvl/model_20150309_1544990511.uvl,dataset_20/uvl/model_20150309_1544990511.uvl,39,7,0.820513,3,0,1,26,0,6,TRUE
dataset_20/uvl/model_20150309_670536624.uvl,dataset_20/uvl/model_20150309_670536624.uvl,22,18,0.181818,6,12,-1,4,0,0,FALSE
dataset_20/uvl/model_20150310_1159520762.uvl,dataset_20/uvl/model_20150310_1159520762.uvl,35,24,0.314286,6,11,-0.833333,9,0,2,FALSE
dataset_20/uvl/model_20150310_1191030699.uvl,dataset_20/uvl/model_20150310_1191030699.uvl,30,21,0.3,4,5,-0.25,5,0,4,FALSE
dataset_20/uvl/model_20150310_1642957582.uvl,dataset_20/uvl/model_20150310_1642957582.uvl,29,24,0.172414,4,7,-0.75,3,0,2,FALSE
dataset_20/uvl/model_20150310_563618715.uvl,dataset_20/uvl/model_20150310_563618715.uvl,33,23,0.30303,7,7,0,7,1,2,FALSE
dataset_20/uvl/model_20150320_593593000.uvl,dataset_20/uvl/model_20150320_593593000.uvl,13,11,0.153846,2,2,0,2,0,0,FALSE
dataset_20/uvl/model_20150330_63301402.uvl,dataset_20/uvl/model_20150330_63301402.uvl,11,8,0.272727,0,5,0,3,0,0,FALSE
dataset_20/uvl/model_20150411_1026005127.uvl,dataset_20/uvl/model_20150411_1026005127.uvl,10,6,0.4,2,2,0,4,0,0,FALSE
dataset_20/uvl/model_20150411_1055039600.uvl,dataset_20/uvl/model_20150411_1055039600.uvl,18,7,0.611111,0,20,0,11,0,0,FALSE
dataset_20/uvl/model_20150411_1378086632.uvl,dataset_20/uvl/model_20150411_1378086632.uvl,15,11,0.266667,1,9,-8,3,0,1,FALSE
dataset_20/uvl/model_20150414_2125272166.uvl,dataset_20/uvl/model_20150414_2125272166.uvl,21,18,0.142857,6,11,-0.833333,2,0,1,FALSE
dataset_20/uvl/model_20150416_264061404.uvl,dataset_20/uvl/model_20150416_264061404.uvl,47,36,0.234043,0,14,0,5,0,6,FALSE
dataset_20/uvl/model_20150419_1225785874.uvl,dataset_20/uvl/model_20150419_1225785874.uvl,11,9,0.181818,0,0,0,0,0,2,FALSE
dataset_20/uvl/model_20150423_1415525319.uvl,dataset_20/uvl/model_20150423_1415525319.uvl,27,10,0.62963,0,8,0,15,0,2,FALSE
dataset_20/uvl/model_20150423_1422172417.uvl,dataset_20/uvl/model_20150423_1422172417.uvl,14,5,0.642857,0,0,0,7,0,2,FALSE
dataset_20/uvl/model_20150425_1862491910.uvl,dataset_20/uvl/model_20150425_1862491910.uvl,80,59,0.2625,0,17,0,20,0,1,FALSE
dataset_20/uvl/model_20150427_2103265175.uvl,dataset_20/uvl/model_20150427_2103265175.uvl,56,36,0.357143,3,8,-1.666667,14,0,6,FALSE
dataset_20/uvl/model_20150428_2048110240.uvl,dataset_20/uvl/model_20150428_2048110240.uvl,11,7,0.363636,2,3,-0.5,3,0,1,FALSE
dataset_20/uvl/model_20150429_343028682.uvl,dataset_20/uvl/model_20150429_343028682.uvl,43,21,0.511628,0,14,0,22,0,0,FALSE
dataset_20/uvl/model_20150505_1728564449.uvl,dataset_20/uvl/model_20150505_1728564449.uvl,13,13,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20150506_2068045691.uvl,dataset_20/uvl/model_20150506_2068045691.uvl,20,6,0.7,0,0,0,14,0,0,FALSE
dataset_20/uvl/model_20150506_306101537.uvl,dataset_20/uvl/model_20150506_306101537.uvl,33,18,0.454545,0,0,0,15,0,0,FALSE
dataset_20/uvl/model_20150507_1665248699.uvl,dataset_20/uvl/model_20150507_1665248699.uvl,15,7,0.533333,0,2,0,7,0,1,FALSE
dataset_20/uvl/model_20150507_425070085.uvl,dataset_20/uvl/model_20150507_425070085.uvl,44,41,0.068182,0,1,0,3,0,0,FALSE
dataset_20/uvl/model_20150509_1341412445.uvl,dataset_20/uvl/model_20150509_1341412445.uvl,10,9,0.1,1,6,-5,1,0,0,FALSE
dataset_20/uvl/model_20150512_534005467.uvl,dataset_20/uvl/model_20150512_534005467.uvl,31,14,0.548387,5,8,-0.6,12,0,5,FALSE
dataset_20/uvl/model_20150515_2045521211.uvl,dataset_20/uvl/model_20150515_2045521211.uvl,25,17,0.32,2,4,-1,7,0,1,FALSE
dataset_20/uvl/model_20150521_1423870525.uvl,dataset_20/uvl/model_20150521_1423870525.uvl,16,9,0.4375,0,5,0,7,0,0,FALSE
dataset_20/uvl/model_20150521_1988107963.uvl,dataset_20/uvl/model_20150521_1988107963.uvl,17,13,0.235294,0,4,0,4,0,0,FALSE
dataset_20/uvl/model_20150523_1701783178.uvl,dataset_20/uvl/model_20150523_1701783178.uvl,23,18,0.217391,0,1,0,4,0,1,FALSE
dataset_20/uvl/model_20150523_372542452.uvl,dataset_20/uvl/model_20150523_372542452.uvl,47,33,0.297872,5,52,-9.4,11,0,3,FALSE
dataset_20/uvl/model_20150527_1979644627.uvl,dataset_20/uvl/model_20150527_1979644627.uvl,72,66,0.083333,0,21,0,0,0,6,FALSE
dataset_20/uvl/model_20150527_2051574410.uvl,dataset_20/uvl/model_20150527_2051574410.uvl,28,27,0.035714,0,1,0,0,0,1,FALSE
dataset_20/uvl/model_20150527_830434674.uvl,dataset_20/uvl/model_20150527_830434674.uvl,34,34,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20150529_550903687.uvl,dataset_20/uvl/model_20150529_550903687.uvl,21,15,0.285714,2,3,-0.5,4,0,2,FALSE
dataset_20/uvl/model_20150610_685576256.uvl,dataset_20/uvl/model_20150610_685576256.uvl,15,6,0.6,3,4,-0.333333,5,0,4,FALSE
dataset_20/uvl/model_20150611_1748318240.uvl,dataset_20/uvl/model_20150611_1748318240.uvl,14,9,0.357143,0,1,0,4,0,1,FALSE
dataset_20/uvl/model_20150611_578706116.uvl,dataset_20/uvl/model_20150611_578706116.uvl,13,8,0.384615,0,2,0,3,0,2,FALSE
dataset_20/uvl/model_20150612_1719519345.uvl,dataset_20/uvl/model_20150612_1719519345.uvl,14,13,0.071429,0,0,0,1,0,0,FALSE
dataset_20/uvl/model_20150614_1325491211.uvl,dataset_20/uvl/model_20150614_1325491211.uvl,24,18,0.25,3,4,-0.333333,6,0,0,FALSE
dataset_20/uvl/model_20150616_1287606127.uvl,dataset_20/uvl/model_20150616_1287606127.uvl,22,13,0.409091,0,1,0,8,0,1,FALSE
dataset_20/uvl/model_20150616_314969910.uvl,dataset_20/uvl/model_20150616_314969910.uvl,26,17,0.346154,2,4,-1,9,0,0,FALSE
dataset_20/uvl/model_20150616_74187279.uvl,dataset_20/uvl/model_20150616_74187279.uvl,17,8,0.529412,0,4,0,5,0,4,FALSE
dataset_20/uvl/model_20150620_2057636397.uvl,dataset_20/uvl/model_20150620_2057636397.uvl,13,6,0.538462,0,0,0,3,0,4,FALSE
dataset_20/uvl/model_20150621_1174641946.uvl,dataset_20/uvl/model_20150621_1174641946.uvl,36,11,0.694444,3,11,-2.666667,17,0,8,FALSE
dataset_20/uvl/model_20150621_2090653675.uvl,dataset_20/uvl/model_20150621_2090653675.uvl,20,20,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20150624_1191374126.uvl,dataset_20/uvl/model_20150624_1191374126.uvl,13,12,0.076923,1,1,0,1,0,0,FALSE
dataset_20/uvl/model_20150625_1923523971.uvl,dataset_20/uvl/model_20150625_1923523971.uvl,16,13,0.1875,1,9,-8,3,0,0,FALSE
dataset_20/uvl/model_20150701_451946642.uvl,dataset_20/uvl/model_20150701_451946642.uvl,22,20,0.090909,0,4,0,1,0,1,FALSE
dataset_20/uvl/model_20150703_1928436983.uvl,dataset_20/uvl/model_20150703_1928436983.uvl,10,2,0.8,0,0,0,5,0,3,FALSE
dataset_20/uvl/model_20150713_1448325014.uvl,dataset_20/uvl/model_20150713_1448325014.uvl,32,18,0.4375,4,16,-3,5,0,9,FALSE
dataset_20/uvl/model_20150715_1425609053.uvl,dataset_20/uvl/model_20150715_1425609053.uvl,12,10,0.166667,0,0,0,2,0,0,FALSE
dataset_20/uvl/model_20150715_75174593.uvl,dataset_20/uvl/model_20150715_75174593.uvl,17,12,0.294118,1,6,-5,3,0,2,FALSE
dataset_20/uvl/model_20150720_1580995178.uvl,dataset_20/uvl/model_20150720_1580995178.uvl,22,19,0.136364,2,4,-1,2,0,1,FALSE
dataset_20/uvl/model_20151102_2085331426.uvl,dataset_20/uvl/model_20151102_2085331426.uvl,51,32,0.372549,4,25,-5.25,16,0,3,FALSE
dataset_20/uvl/model_20151103_1678219280.uvl,dataset_20/uvl/model_20151103_1678219280.uvl,19,7,0.631579,0,1,0,12,0,0,FALSE
dataset_20/uvl/model_20151106_857588743.uvl,dataset_20/uvl/model_20151106_857588743.uvl,21,17,0.190476,4,8,-1,3,0,1,FALSE
dataset_20/uvl/model_20151111_460133826.uvl,dataset_20/uvl/model_20151111_460133826.uvl,40,15,0.625,1,4,-3,25,0,0,FALSE
dataset_20/uvl/model_20151116_762410606.uvl,dataset_20/uvl/model_20151116_762410606.uvl,29,16,0.448276,0,1,0,8,0,5,FALSE
dataset_20/uvl/model_20151117_1411945431.uvl,dataset_20/uvl/model_20151117_1411945431.uvl,22,2,0.909091,0,0,0,18,0,2,FALSE
dataset_20/uvl/model_20151119_424700280.uvl,dataset_20/uvl/model_20151119_424700280.uvl,10,5,0.5,1,2,-1,4,0,1,FALSE
dataset_20/uvl/model_20151119_825568988.uvl,dataset_20/uvl/model_20151119_825568988.uvl,19,12,0.368421,1,0,1,6,0,1,TRUE
dataset_20/uvl/model_20151122_103763227.uvl,dataset_20/uvl/model_20151122_103763227.uvl,47,35,0.255319,0,741,0,12,0,0,FALSE
dataset_20/uvl/model_20151124_1131991591.uvl,dataset_20/uvl/model_20151124_1131991591.uvl,34,16,0.529412,0,0,0,8,0,10,FALSE
dataset_20/uvl/model_20151127_885194761.uvl,dataset_20/uvl/model_20151127_885194761.uvl,36,31,0.138889,5,9,-0.8,2,0,3,FALSE
dataset_20/uvl/model_20151201_896154285.uvl,dataset_20/uvl/model_20151201_896154285.uvl,24,12,0.5,2,2,0,9,0,3,FALSE
dataset_20/uvl/model_20151202_1529785580.uvl,dataset_20/uvl/model_20151202_1529785580.uvl,40,25,0.375,3,9,-2,10,0,5,FALSE
dataset_20/uvl/model_20151216_1220822165.uvl,dataset_20/uvl/model_20151216_1220822165.uvl,15,14,0.066667,0,1,0,1,0,0,FALSE
dataset_20/uvl/model_20160103_2012826523.uvl,dataset_20/uvl/model_20160103_2012826523.uvl,94,80,0.148936,2,70,-34,14,0,0,FALSE
dataset_20/uvl/model_20160106_443157632.uvl,dataset_20/uvl/model_20160106_443157632.uvl,13,3,0.769231,0,0,0,10,0,0,FALSE
dataset_20/uvl/model_20160111_1033692827.uvl,dataset_20/uvl/model_20160111_1033692827.uvl,61,28,0.540984,3,6,-1,31,0,2,FALSE
dataset_20/uvl/model_20160121_1141972007.uvl,dataset_20/uvl/model_20160121_1141972007.uvl,20,9,0.55,0,2,0,11,0,0,FALSE
dataset_20/uvl/model_20160122_407616496.uvl,dataset_20/uvl/model_20160122_407616496.uvl,29,20,0.310345,2,13,-5.5,5,0,4,FALSE
dataset_20/uvl/model_20160123_368502373.uvl,dataset_20/uvl/model_20160123_368502373.uvl,10,6,0.4,0,0,0,3,0,1,FALSE
dataset_20/uvl/model_20160125_1378351345.uvl,dataset_20/uvl/model_20160125_1378351345.uvl,38,24,0.368421,7,93,-12.285714,13,0,1,FALSE
dataset_20/uvl/model_20160125_59009200.uvl,dataset_20/uvl/model_20160125_59009200.uvl,37,19,0.486486,7,5,0.285714,2,0,16,TRUE
dataset_20/uvl/model_20160221_544170906.uvl,dataset_20/uvl/model_20160221_544170906.uvl,11,6,0.454545,1,2,-1,3,0,2,FALSE
dataset_20/uvl/model_20160225_2040495200.uvl,dataset_20/uvl/model_20160225_2040495200.uvl,50,39,0.22,3,72,-23,7,0,4,FALSE
dataset_20/uvl/model_20160225_419189676.uvl,dataset_20/uvl/model_20160225_419189676.uvl,47,38,0.191489,5,13,-1.6,7,0,2,FALSE
dataset_20/uvl/model_20160227_1275602559.uvl,dataset_20/uvl/model_20160227_1275602559.uvl,47,37,0.212766,34,70,-1.058824,7,0,3,FALSE
dataset_20/uvl/model_20160227_1389842098.uvl,dataset_20/uvl/model_20160227_1389842098.uvl,48,39,0.1875,4,12,-2,7,0,2,FALSE
dataset_20/uvl/model_20160229_1590940306.uvl,dataset_20/uvl/model_20160229_1590940306.uvl,50,39,0.22,9,15,-0.666667,8,0,3,FALSE
dataset_20/uvl/model_20160229_171128808.uvl,dataset_20/uvl/model_20160229_171128808.uvl,48,34,0.291667,23,46,-1,7,4,3,FALSE
dataset_20/uvl/model_20160229_1734203468.uvl,dataset_20/uvl/model_20160229_1734203468.uvl,48,38,0.208333,4,60,-14,8,0,2,FALSE
dataset_20/uvl/model_20160229_490224198.uvl,dataset_20/uvl/model_20160229_490224198.uvl,49,36,0.265306,6,36,-5,10,0,3,FALSE
dataset_20/uvl/model_20160229_707006027.uvl,dataset_20/uvl/model_20160229_707006027.uvl,13,2,0.846154,1,0,1,10,0,1,TRUE
dataset_20/uvl/model_20160301_1978418899.uvl,dataset_20/uvl/model_20160301_1978418899.uvl,24,6,0.75,8,3,0.625,17,0,1,TRUE
dataset_20/uvl/model_20160301_235863217.uvl,dataset_20/uvl/model_20160301_235863217.uvl,20,5,0.75,7,2,0.714286,14,0,1,TRUE
dataset_20/uvl/model_20160303_1635209528.uvl,dataset_20/uvl/model_20160303_1635209528.uvl,16,8,0.5,0,2,0,5,0,3,FALSE
dataset_20/uvl/model_20160303_1645051071.uvl,dataset_20/uvl/model_20160303_1645051071.uvl,17,12,0.294118,2,7,-2.5,3,0,2,FALSE
dataset_20/uvl/model_20160304_1567363129.uvl,dataset_20/uvl/model_20160304_1567363129.uvl,19,13,0.315789,7,6,0.142857,2,0,4,TRUE
dataset_20/uvl/model_20160304_165509543.uvl,dataset_20/uvl/model_20160304_165509543.uvl,43,26,0.395349,6,24,-3,12,0,5,FALSE
dataset_20/uvl/model_20160304_168615633.uvl,dataset_20/uvl/model_20160304_168615633.uvl,29,24,0.172414,5,13,-1.6,5,0,0,FALSE
dataset_20/uvl/model_20160307_1341241097.uvl,dataset_20/uvl/model_20160307_1341241097.uvl,12,9,0.25,0,8,0,2,0,1,FALSE
dataset_20/uvl/model_20160308_190029672.uvl,dataset_20/uvl/model_20160308_190029672.uvl,33,28,0.151515,0,3,0,4,0,1,FALSE
dataset_20/uvl/model_20160308_79396455.uvl,dataset_20/uvl/model_20160308_79396455.uvl,41,34,0.170732,7,22,-2.142857,7,0,0,FALSE
dataset_20/uvl/model_20160308_993894457.uvl,dataset_20/uvl/model_20160308_993894457.uvl,10,6,0.4,0,1,0,3,0,1,FALSE
dataset_20/uvl/model_20160309_1721210506.uvl,dataset_20/uvl/model_20160309_1721210506.uvl,14,9,0.357143,0,1,0,4,0,1,FALSE
dataset_20/uvl/model_20160309_77134368.uvl,dataset_20/uvl/model_20160309_77134368.uvl,18,13,0.277778,0,1,0,4,0,1,FALSE
dataset_20/uvl/model_20160311_1359424486.uvl,dataset_20/uvl/model_20160311_1359424486.uvl,50,26,0.48,0,0,0,24,0,0,FALSE
dataset_20/uvl/model_20160311_358715911.uvl,dataset_20/uvl/model_20160311_358715911.uvl,26,9,0.653846,0,0,0,17,0,0,FALSE
dataset_20/uvl/model_20160315_505457800.uvl,dataset_20/uvl/model_20160315_505457800.uvl,28,10,0.642857,0,1,0,18,0,0,FALSE
dataset_20/uvl/model_20160315_697003579.uvl,dataset_20/uvl/model_20160315_697003579.uvl,27,17,0.37037,0,5,0,9,0,1,FALSE
